,n_up,n_down,dimension,interaction_type,n_basis,lambda,coupling,G_up,G_dn,N,spectrum
1865,3,1,1,bare,12,0.0,24.95,0.0,0.0,5,9.052569980891704
1866,3,1,1,bare,12,0.0,24.95,0.0,0.0,6,9.164505868270522
1867,3,1,1,bare,12,0.0,24.95,0.0,0.0,7,9.335458480256305
1868,3,1,1,bare,12,0.0,24.95,0.0,0.0,8,9.999999999999913
1869,3,1,1,bare,12,0.0,24.95,0.0,0.0,9,10.000000000000028
1870,3,1,1,bare,12,0.0,24.95,0.0,0.0,10,10.05530785364796
1871,3,1,1,bare,12,0.0,24.95,0.0,0.0,11,10.05917446330385
1872,3,1,1,bare,12,0.0,24.95,0.0,0.0,12,10.177990192496102
1873,3,1,1,bare,12,0.0,24.95,0.0,0.0,13,10.195100659228272
1874,3,1,1,bare,12,0.0,24.95,0.0,0.0,14,10.372926690853541
1875,3,1,1,bare,13,0.0,5.0,0.0,0.0,0,7.220964349298638
1876,3,1,1,bare,13,0.0,5.0,0.0,0.0,1,7.589615031798636
1877,3,1,1,bare,13,0.0,5.0,0.0,0.0,2,7.8584414097153
1878,3,1,1,bare,13,0.0,5.0,0.0,0.0,3,7.999999999999975
1879,3,1,1,bare,13,0.0,5.0,0.0,0.0,4,8.242393206744998
1880,3,1,1,bare,13,0.0,5.0,0.0,0.0,5,8.600802835768677
1881,3,1,1,bare,13,0.0,5.0,0.0,0.0,6,8.862668626833013
1882,3,1,1,bare,13,0.0,5.0,0.0,0.0,7,8.999999999999998
1883,3,1,1,bare,13,0.0,5.0,0.0,0.0,8,9.191878272508923
1884,3,1,1,bare,13,0.0,5.0,0.0,0.0,9,9.263345262314992
1885,3,1,1,bare,13,0.0,5.0,0.0,0.0,10,9.570493892672905
1886,3,1,1,bare,13,0.0,5.0,0.0,0.0,11,9.613922233788832
1887,3,1,1,bare,13,0.0,5.0,0.0,0.0,12,9.84864859223608
1888,3,1,1,bare,13,0.0,5.0,0.0,0.0,13,9.86645655606142
1889,3,1,1,bare,13,0.0,5.0,0.0,0.0,14,10.000000000000023
1890,3,1,1,bare,14,0.0,0.55,0.0,0.0,0,5.390569201796261
1891,3,1,1,bare,14,0.0,0.55,0.0,0.0,1,6.330419000287366
1892,3,1,1,bare,14,0.0,0.55,0.0,0.0,2,6.391092167070134
1893,3,1,1,bare,14,0.0,0.55,0.0,0.0,3,7.236668588977386
1894,3,1,1,bare,14,0.0,0.55,0.0,0.0,4,7.330890890428427
1895,3,1,1,bare,14,0.0,0.55,0.0,0.0,5,7.36873871689503
1896,3,1,1,bare,14,0.0,0.55,0.0,0.0,6,7.391644049060337
1897,3,1,1,bare,14,0.0,0.55,0.0,0.0,7,7.999999999999984
1898,3,1,1,bare,14,0.0,0.55,0.0,0.0,8,8.237049720787386
1899,3,1,1,bare,14,0.0,0.55,0.0,0.0,9,8.30074548691602
1900,3,1,1,bare,14,0.0,0.55,0.0,0.0,10,8.33136863576328
1901,3,1,1,bare,14,0.0,0.55,0.0,0.0,11,8.352877046112186
1902,3,1,1,bare,14,0.0,0.55,0.0,0.0,12,8.369167770330375
1903,3,1,1,bare,14,0.0,0.55,0.0,0.0,13,8.392141798990503
1904,3,1,1,bare,14,0.0,0.55,0.0,0.0,14,8.999999999999963
1905,3,1,1,bare,14,0.0,1.05,0.0,0.0,0,5.709251154884914
1906,3,1,1,bare,14,0.0,1.05,0.0,0.0,1,6.586263351141747
1907,3,1,1,bare,14,0.0,1.05,0.0,0.0,2,6.711055883498388
1908,3,1,1,bare,14,0.0,1.05,0.0,0.0,3,7.397881907622105
1909,3,1,1,bare,14,0.0,1.05,0.0,0.0,4,7.587783751163616
1910,3,1,1,bare,14,0.0,1.05,0.0,0.0,5,7.670516738800176
1911,3,1,1,bare,14,0.0,1.05,0.0,0.0,6,7.712968272355368
1912,3,1,1,bare,14,0.0,1.05,0.0,0.0,7,7.999999999999999
1913,3,1,1,bare,14,0.0,1.05,0.0,0.0,8,8.39893569695223
1914,3,1,1,bare,14,0.0,1.05,0.0,0.0,9,8.53973996107883
1915,3,1,1,bare,14,0.0,1.05,0.0,0.0,10,8.589320474017962
1916,3,1,1,bare,14,0.0,1.05,0.0,0.0,11,8.64134674097783
1917,3,1,1,bare,14,0.0,1.05,0.0,0.0,12,8.671959227885987
1918,3,1,1,bare,14,0.0,1.05,0.0,0.0,13,8.714676969355622
1919,3,1,1,bare,14,0.0,1.05,0.0,0.0,14,9.00000000000001
1920,3,1,1,bare,14,0.0,1.55,0.0,0.0,0,5.993719159098013
1921,3,1,1,bare,14,0.0,1.55,0.0,0.0,1,6.80241969180742
1922,3,1,1,bare,14,0.0,1.55,0.0,0.0,2,6.997386623348946
1923,3,1,1,bare,14,0.0,1.55,0.0,0.0,3,7.518599753948081
1924,3,1,1,bare,14,0.0,1.55,0.0,0.0,4,7.8052966684780545
1925,3,1,1,bare,14,0.0,1.55,0.0,0.0,5,7.942250620201792
1926,3,1,1,bare,14,0.0,1.55,0.0,0.0,6,8.000000000000009
1927,3,1,1,bare,14,0.0,1.55,0.0,0.0,7,8.001291994435933
1928,3,1,1,bare,14,0.0,1.55,0.0,0.0,8,8.520332204922887
1929,3,1,1,bare,14,0.0,1.55,0.0,0.0,9,8.748066467601179
1930,3,1,1,bare,14,0.0,1.55,0.0,0.0,10,8.808201818925122
1931,3,1,1,bare,14,0.0,1.55,0.0,0.0,11,8.902403173521984
1932,3,1,1,bare,14,0.0,1.55,0.0,0.0,12,8.945153302504036
1933,3,1,1,bare,14,0.0,1.55,0.0,0.0,13,9.000000000000009
1934,3,1,1,bare,14,0.0,1.55,0.0,0.0,14,9.004750432367157
1935,3,1,1,bare,14,0.0,2.05,0.0,0.0,0,6.245331780278071
1936,3,1,1,bare,14,0.0,2.05,0.0,0.0,1,6.983101073739624
1937,3,1,1,bare,14,0.0,2.05,0.0,0.0,2,7.251231652250133
1938,3,1,1,bare,14,0.0,2.05,0.0,0.0,3,7.609171706425986
1939,3,1,1,bare,14,0.0,2.05,0.0,0.0,4,7.987414833672167
1940,3,1,1,bare,14,0.0,2.05,0.0,0.0,5,8.000000000000032
1941,3,1,1,bare,14,0.0,2.05,0.0,0.0,6,8.18598884397045
1942,3,1,1,bare,14,0.0,2.05,0.0,0.0,7,8.257548980999168
1943,3,1,1,bare,14,0.0,2.05,0.0,0.0,8,8.611474409296088
1944,3,1,1,bare,14,0.0,2.05,0.0,0.0,9,8.92773179599229
1945,3,1,1,bare,14,0.0,2.05,0.0,0.0,10,8.991768856440078
1946,3,1,1,bare,14,0.0,2.05,0.0,0.0,11,8.999999999999975
1947,3,1,1,bare,14,0.0,2.05,0.0,0.0,12,9.139076836333883
1948,3,1,1,bare,14,0.0,2.05,0.0,0.0,13,9.19070816924502
1949,3,1,1,bare,14,0.0,2.05,0.0,0.0,14,9.263097280059739
1950,3,1,1,bare,14,0.0,2.55,0.0,0.0,0,6.466244320503023
1951,3,1,1,bare,14,0.0,2.55,0.0,0.0,1,7.13329934154552
1952,3,1,1,bare,14,0.0,2.55,0.0,0.0,2,7.474540805513284
1953,3,1,1,bare,14,0.0,2.55,0.0,0.0,3,7.6779790526741865
1954,3,1,1,bare,14,0.0,2.55,0.0,0.0,4,8.00000000000002
1955,3,1,1,bare,14,0.0,2.55,0.0,0.0,5,8.138977546770494
1956,3,1,1,bare,14,0.0,2.55,0.0,0.0,6,8.403866495899292
1957,3,1,1,bare,14,0.0,2.55,0.0,0.0,7,8.483477178540323
1958,3,1,1,bare,14,0.0,2.55,0.0,0.0,8,8.68072624261442
1959,3,1,1,bare,14,0.0,2.55,0.0,0.0,9,9.00000000000005
1960,3,1,1,bare,14,0.0,2.55,0.0,0.0,10,9.081221206011444
1961,3,1,1,bare,14,0.0,2.55,0.0,0.0,11,9.144708178322213
1962,3,1,1,bare,14,0.0,2.55,0.0,0.0,12,9.353552778988659
1963,3,1,1,bare,14,0.0,2.55,0.0,0.0,13,9.410709378029187
1964,3,1,1,bare,14,0.0,2.55,0.0,0.0,14,9.491267399134571
1965,3,1,1,bare,14,0.0,3.05,0.0,0.0,0,6.659184610659575
1966,3,1,1,bare,14,0.0,3.05,0.0,0.0,1,7.258064729977667
1967,3,1,1,bare,14,0.0,3.05,0.0,0.0,2,7.669870597951749
1968,3,1,1,bare,14,0.0,3.05,0.0,0.0,3,7.731178093797079
1969,3,1,1,bare,14,0.0,3.05,0.0,0.0,4,8.000000000000057
1970,3,1,1,bare,14,0.0,3.05,0.0,0.0,5,8.264956120216805
1971,3,1,1,bare,14,0.0,3.05,0.0,0.0,6,8.598004102504001
1972,3,1,1,bare,14,0.0,3.05,0.0,0.0,7,8.681452437037146
1973,3,1,1,bare,14,0.0,3.05,0.0,0.0,8,8.734262482410497
1974,3,1,1,bare,14,0.0,3.05,0.0,0.0,9,8.999999999999957
1975,3,1,1,bare,14,0.0,3.05,0.0,0.0,10,9.21155821369001
1976,3,1,1,bare,14,0.0,3.05,0.0,0.0,11,9.27191269066767
1977,3,1,1,bare,14,0.0,3.05,0.0,0.0,12,9.547268016206022
1978,3,1,1,bare,14,0.0,3.05,0.0,0.0,13,9.60723790645991
1979,3,1,1,bare,14,0.0,3.05,0.0,0.0,14,9.691483784700313
1980,3,1,1,bare,14,0.0,3.55,0.0,0.0,0,6.827184244053795
1981,3,1,1,bare,14,0.0,3.55,0.0,0.0,1,7.36201525692082
1982,3,1,1,bare,14,0.0,3.55,0.0,0.0,2,7.773098482185158
1983,3,1,1,bare,14,0.0,3.55,0.0,0.0,3,7.840130047809875
1984,3,1,1,bare,14,0.0,3.55,0.0,0.0,4,8.000000000000004
1985,3,1,1,bare,14,0.0,3.55,0.0,0.0,5,8.369943224760851
1986,3,1,1,bare,14,0.0,3.55,0.0,0.0,6,8.770485477113018
1987,3,1,1,bare,14,0.0,3.55,0.0,0.0,7,8.776437758374389
1988,3,1,1,bare,14,0.0,3.55,0.0,0.0,8,8.854251294024849
1989,3,1,1,bare,14,0.0,3.55,0.0,0.0,9,8.999999999999957
1990,3,1,1,bare,14,0.0,3.55,0.0,0.0,10,9.322004648345436
1991,3,1,1,bare,14,0.0,3.55,0.0,0.0,11,9.377950692113817
1992,3,1,1,bare,14,0.0,3.55,0.0,0.0,12,9.721349694173112
1993,3,1,1,bare,14,0.0,3.55,0.0,0.0,13,9.753723864152489
1994,3,1,1,bare,14,0.0,3.55,0.0,0.0,14,9.779337984116337
1995,3,1,1,bare,14,0.0,4.05,0.0,0.0,0,6.973328432929602
1996,3,1,1,bare,14,0.0,4.05,0.0,0.0,1,7.449106683768813
1997,3,1,1,bare,14,0.0,4.05,0.0,0.0,2,7.8067474473871465
1998,3,1,1,bare,14,0.0,4.05,0.0,0.0,3,7.988331134851294
1999,3,1,1,bare,14,0.0,4.05,0.0,0.0,4,7.999999999999986
2000,3,1,1,bare,14,0.0,4.05,0.0,0.0,5,8.45790029606588
2001,3,1,1,bare,14,0.0,4.05,0.0,0.0,6,8.810280906448664
2002,3,1,1,bare,14,0.0,4.05,0.0,0.0,7,8.923362236117564
2003,3,1,1,bare,14,0.0,4.05,0.0,0.0,8,8.99999999999999
2004,3,1,1,bare,14,0.0,4.05,0.0,0.0,9,9.004804200120173
2005,3,1,1,bare,14,0.0,4.05,0.0,0.0,10,9.415716759398757
2006,3,1,1,bare,14,0.0,4.05,0.0,0.0,11,9.46679044839278
2007,3,1,1,bare,14,0.0,4.05,0.0,0.0,12,9.791015387439204
2008,3,1,1,bare,14,0.0,4.05,0.0,0.0,13,9.813359778420715
2009,3,1,1,bare,14,0.0,4.05,0.0,0.0,14,9.87697958494715
2010,3,1,1,bare,14,0.0,4.55,0.0,0.0,0,7.100565304413368
2011,3,1,1,bare,14,0.0,4.55,0.0,0.0,1,7.522592210203246
2012,3,1,1,bare,14,0.0,4.55,0.0,0.0,2,7.834222393001601
2013,3,1,1,bare,14,0.0,4.55,0.0,0.0,3,7.99999999999998
2014,3,1,1,bare,14,0.0,4.55,0.0,0.0,4,8.117389481681286
2015,3,1,1,bare,14,0.0,4.55,0.0,0.0,5,8.5321003156876
2016,3,1,1,bare,14,0.0,4.55,0.0,0.0,6,8.83790573619935
2017,3,1,1,bare,14,0.0,4.55,0.0,0.0,7,9.000000000000002
2018,3,1,1,bare,14,0.0,4.55,0.0,0.0,8,9.058647195183822
2019,3,1,1,bare,14,0.0,4.55,0.0,0.0,9,9.135988769838859
2020,3,1,1,bare,14,0.0,4.55,0.0,0.0,10,9.495525380770363
2021,3,1,1,bare,14,0.0,4.55,0.0,0.0,11,9.54172584503078
2022,3,1,1,bare,14,0.0,4.55,0.0,0.0,12,9.821468710787705
2023,3,1,1,bare,14,0.0,4.55,0.0,0.0,13,9.841126122040931
2024,3,1,1,bare,14,0.0,4.55,0.0,0.0,14,9.999999999999932
2025,3,1,1,bare,14,0.0,5.05,0.0,0.0,0,7.211586803280454
2026,3,1,1,bare,14,0.0,5.05,0.0,0.0,1,7.5850845252336185
2027,3,1,1,bare,14,0.0,5.05,0.0,0.0,2,7.857004439503064
2028,3,1,1,bare,14,0.0,5.05,0.0,0.0,3,8.00000000000005
2029,3,1,1,bare,14,0.0,5.05,0.0,0.0,4,8.229993251157177
2030,3,1,1,bare,14,0.0,5.05,0.0,0.0,5,8.595179779836933
2031,3,1,1,bare,14,0.0,5.05,0.0,0.0,6,8.860805243609144
2032,3,1,1,bare,14,0.0,5.05,0.0,0.0,7,9.000000000000012
2033,3,1,1,bare,14,0.0,5.05,0.0,0.0,8,9.178287451258454
2034,3,1,1,bare,14,0.0,5.05,0.0,0.0,9,9.250486850124261
2035,3,1,1,bare,14,0.0,5.05,0.0,0.0,10,9.563849706240521
2036,3,1,1,bare,14,0.0,5.05,0.0,0.0,11,9.605418182202618
2037,3,1,1,bare,14,0.0,5.05,0.0,0.0,12,9.8467198962595
2038,3,1,1,bare,14,0.0,5.05,0.0,0.0,13,9.864140270386336
2039,3,1,1,bare,14,0.0,5.05,0.0,0.0,14,10.000000000000032
2040,3,1,1,bare,14,0.0,5.55,0.0,0.0,0,7.308772632991171
2041,3,1,1,bare,14,0.0,5.55,0.0,0.0,1,7.638656567575118
2042,3,1,1,bare,14,0.0,5.55,0.0,0.0,2,7.876156430757404
2043,3,1,1,bare,14,0.0,5.55,0.0,0.0,3,8.000000000000023
2044,3,1,1,bare,14,0.0,5.55,0.0,0.0,4,8.328535837589834
2045,3,1,1,bare,14,0.0,5.55,0.0,0.0,5,8.649234456727902
2046,3,1,1,bare,14,0.0,5.55,0.0,0.0,6,8.880050741814028
2047,3,1,1,bare,14,0.0,5.55,0.0,0.0,7,8.999999999999993
2048,3,1,1,bare,14,0.0,5.55,0.0,0.0,8,9.284126759651082
2049,3,1,1,bare,14,0.0,5.55,0.0,0.0,9,9.350705518337191
2050,3,1,1,bare,14,0.0,5.55,0.0,0.0,10,9.622697988229794
2051,3,1,1,bare,14,0.0,5.55,0.0,0.0,11,9.659986933015897
2052,3,1,1,bare,14,0.0,5.55,0.0,0.0,12,9.86794489357641
2053,3,1,1,bare,14,0.0,5.55,0.0,0.0,13,9.883480903134945
2054,3,1,1,bare,14,0.0,5.55,0.0,0.0,14,9.999999999999963
2055,3,1,1,bare,14,0.0,6.05,0.0,0.0,0,7.394179750233604
2056,3,1,1,bare,14,0.0,6.05,0.0,0.0,1,7.68494569869331
2057,3,1,1,bare,14,0.0,6.05,0.0,0.0,2,7.892454290881925
2058,3,1,1,bare,14,0.0,6.05,0.0,0.0,3,7.9999999999999725
2059,3,1,1,bare,14,0.0,6.05,0.0,0.0,4,8.415096737995118
2060,3,1,1,bare,14,0.0,6.05,0.0,0.0,5,8.695921575930363
2061,3,1,1,bare,14,0.0,6.05,0.0,0.0,6,8.896424197573655
2062,3,1,1,bare,14,0.0,6.05,0.0,0.0,7,8.999999999999998
2063,3,1,1,bare,14,0.0,6.05,0.0,0.0,8,9.377870638905835
2064,3,1,1,bare,14,0.0,6.05,0.0,0.0,9,9.438748674329945
2065,3,1,1,bare,14,0.0,6.05,0.0,0.0,10,9.673710501421665
2066,3,1,1,bare,14,0.0,6.05,0.0,0.0,11,9.707110000432001
2067,3,1,1,bare,14,0.0,6.05,0.0,0.0,12,9.886003498304243
2068,3,1,1,bare,14,0.0,6.05,0.0,0.0,13,9.899935298891684
2069,3,1,1,bare,14,0.0,6.05,0.0,0.0,14,10.000000000000002
2070,3,1,1,bare,14,0.0,6.55,0.0,0.0,0,7.469559739753256
2071,3,1,1,bare,14,0.0,6.55,0.0,0.0,1,7.725245887068266
2072,3,1,1,bare,14,0.0,6.55,0.0,0.0,2,7.906474232478373
2073,3,1,1,bare,14,0.0,6.55,0.0,0.0,3,8.000000000000007
2074,3,1,1,bare,14,0.0,6.55,0.0,0.0,4,8.491453175152259
2075,3,1,1,bare,14,0.0,6.55,0.0,0.0,5,8.73655157060872
2076,3,1,1,bare,14,0.0,6.55,0.0,0.0,6,8.91050616963525
2077,3,1,1,bare,14,0.0,6.55,0.0,0.0,7,9.0
2078,3,1,1,bare,14,0.0,6.55,0.0,0.0,8,9.461062800942575
2079,3,1,1,bare,14,0.0,6.55,0.0,0.0,9,9.51642228998246
2080,3,1,1,bare,14,0.0,6.55,0.0,0.0,10,9.718216445883789
2081,3,1,1,bare,14,0.0,6.55,0.0,0.0,11,9.748115082015467
2082,3,1,1,bare,14,0.0,6.55,0.0,0.0,12,9.90153510226642
2083,3,1,1,bare,14,0.0,6.55,0.0,0.0,13,9.914087906444728
2084,3,1,1,bare,14,0.0,6.55,0.0,0.0,14,10.000000000000014
2085,3,1,1,bare,14,0.0,7.05,0.0,0.0,0,7.536390269618482
2086,3,1,1,bare,14,0.0,7.05,0.0,0.0,1,7.760583455736116
2087,3,1,1,bare,14,0.0,7.05,0.0,0.0,2,7.91865119658072
2088,3,1,1,bare,14,0.0,7.05,0.0,0.0,3,7.9999999999999725
2089,3,1,1,bare,14,0.0,7.05,0.0,0.0,4,8.559108149351916
2090,3,1,1,bare,14,0.0,7.05,0.0,0.0,5,8.772164061385814
2091,3,1,1,bare,14,0.0,7.05,0.0,0.0,6,8.922734763091604
2092,3,1,1,bare,14,0.0,7.05,0.0,0.0,7,8.999999999999973
2093,3,1,1,bare,14,0.0,7.05,0.0,0.0,8,9.535075211218189
2094,3,1,1,bare,14,0.0,7.05,0.0,0.0,9,9.585258553538742
2095,3,1,1,bare,14,0.0,7.05,0.0,0.0,10,9.757290259824089
2096,3,1,1,bare,14,0.0,7.05,0.0,0.0,11,9.784055951881474
2097,3,1,1,bare,14,0.0,7.05,0.0,0.0,12,9.915023025442464
2098,3,1,1,bare,14,0.0,7.05,0.0,0.0,13,9.92637975470183
2099,3,1,1,bare,14,0.0,7.05,0.0,0.0,14,9.999999999999995
2100,3,1,1,bare,14,0.0,7.55,0.0,0.0,0,7.595911447769863
2101,3,1,1,bare,14,0.0,7.55,0.0,0.0,1,7.791776961512962
2102,3,1,1,bare,14,0.0,7.55,0.0,0.0,2,7.929318543063923
2103,3,1,1,bare,14,0.0,7.55,0.0,0.0,3,8.000000000000043
2104,3,1,1,bare,14,0.0,7.55,0.0,0.0,4,8.619325034876153
2105,3,1,1,bare,14,0.0,7.55,0.0,0.0,5,8.80358820627181
2106,3,1,1,bare,14,0.0,7.55,0.0,0.0,6,8.933445675542696
2107,3,1,1,bare,14,0.0,7.55,0.0,0.0,7,8.999999999999982
2108,3,1,1,bare,14,0.0,7.55,0.0,0.0,8,9.601109893229278
2109,3,1,1,bare,14,0.0,7.55,0.0,0.0,9,9.64654829994883
2110,3,1,1,bare,14,0.0,7.55,0.0,0.0,10,9.791801274376136
2111,3,1,1,bare,14,0.0,7.55,0.0,0.0,11,9.815773335445586
2112,3,1,1,bare,14,0.0,7.55,0.0,0.0,12,9.926838358483202
2113,3,1,1,bare,14,0.0,7.55,0.0,0.0,13,9.937148829412575
2114,3,1,1,bare,14,0.0,7.55,0.0,0.0,14,9.999999999999991
2115,3,1,1,bare,14,0.0,8.05,0.0,0.0,0,7.649161726400125
2116,3,1,1,bare,14,0.0,8.05,0.0,0.0,1,7.819483586511973
2117,3,1,1,bare,14,0.0,8.05,0.0,0.0,2,7.9387354183678465
2118,3,1,1,bare,14,0.0,8.05,0.0,0.0,3,7.999999999999999
2119,3,1,1,bare,14,0.0,8.05,0.0,0.0,4,8.673162756016543
2120,3,1,1,bare,14,0.0,8.05,0.0,0.0,5,8.83148959272913
2121,3,1,1,bare,14,0.0,8.05,0.0,0.0,6,8.942899811076561
2122,3,1,1,bare,14,0.0,8.05,0.0,0.0,7,8.999999999999968
2123,3,1,1,bare,14,0.0,8.05,0.0,0.0,8,9.660208936386212
2124,3,1,1,bare,14,0.0,8.05,0.0,0.0,9,9.701375075830235
2125,3,1,1,bare,14,0.0,8.05,0.0,0.0,10,9.82245505417099
2126,3,1,1,bare,14,0.0,8.05,0.0,0.0,11,9.843942348314659
2127,3,1,1,bare,14,0.0,8.05,0.0,0.0,12,9.937270352265758
2128,3,1,1,bare,14,0.0,8.05,0.0,0.0,13,9.94665794378387
2129,3,1,1,bare,14,0.0,8.05,0.0,0.0,14,9.999999999999977
2130,3,1,1,bare,14,0.0,8.55,0.0,0.0,0,7.6970106574915595
2131,3,1,1,bare,14,0.0,8.55,0.0,0.0,1,7.8442347411484565
2132,3,1,1,bare,14,0.0,8.55,0.0,0.0,2,7.947105923447867
2133,3,1,1,bare,14,0.0,8.55,0.0,0.0,3,7.999999999999977
2134,3,1,1,bare,14,0.0,8.55,0.0,0.0,4,8.721508403026878
2135,3,1,1,bare,14,0.0,8.55,0.0,0.0,5,8.856406289424733
2136,3,1,1,bare,14,0.0,8.55,0.0,0.0,6,8.951302621575646
2137,3,1,1,bare,14,0.0,8.55,0.0,0.0,7,8.99999999999993
2138,3,1,1,bare,14,0.0,8.55,0.0,0.0,8,9.713269179446314
2139,3,1,1,bare,14,0.0,8.55,0.0,0.0,9,9.750647144984676
2140,3,1,1,bare,14,0.0,8.55,0.0,0.0,10,9.849826772526361
2141,3,1,1,bare,14,0.0,8.55,0.0,0.0,11,9.869109035699175
2142,3,1,1,bare,14,0.0,8.55,0.0,0.0,12,9.946547921110469
2143,3,1,1,bare,14,0.0,8.55,0.0,0.0,13,9.955114314151169
2144,3,1,1,bare,14,0.0,8.55,0.0,0.0,14,9.999999999999964
2145,3,1,1,bare,14,0.0,9.05,0.0,0.0,0,7.740187442998435
2146,3,1,1,bare,14,0.0,9.05,0.0,0.0,1,7.866463304639068
2147,3,1,1,bare,14,0.0,9.05,0.0,0.0,2,7.954592747505002
2148,3,1,1,bare,14,0.0,9.05,0.0,0.0,3,8.000000000000012
2149,3,1,1,bare,14,0.0,9.05,0.0,0.0,4,8.765105942701963
2150,3,1,1,bare,14,0.0,9.05,0.0,0.0,5,8.878776459993734
2151,3,1,1,bare,14,0.0,9.05,0.0,0.0,6,8.958817867606742
2152,3,1,1,bare,14,0.0,9.05,0.0,0.0,7,9.00000000000003
2153,3,1,1,bare,14,0.0,9.05,0.0,0.0,8,9.761058769127692
2154,3,1,1,bare,14,0.0,9.05,0.0,0.0,9,9.795125627780132
2155,3,1,1,bare,14,0.0,9.05,0.0,0.0,10,9.874387717474045
2156,3,1,1,bare,14,0.0,9.05,0.0,0.0,11,9.891718389846542
2157,3,1,1,bare,14,0.0,9.05,0.0,0.0,12,9.954855318508503
2158,3,1,1,bare,14,0.0,9.05,0.0,0.0,13,9.962683604221958
2159,3,1,1,bare,14,0.0,9.05,0.0,0.0,14,10.000000000000002
2160,3,1,1,bare,14,0.0,9.55,0.0,0.0,0,7.779305138141304
2161,3,1,1,bare,14,0.0,9.55,0.0,0.0,1,7.886524486815765
2162,3,1,1,bare,14,0.0,9.55,0.0,0.0,2,7.961327011235596
2163,3,1,1,bare,14,0.0,9.55,0.0,0.0,3,7.999999999999989
2164,3,1,1,bare,14,0.0,9.55,0.0,0.0,4,8.804580705432997
2165,3,1,1,bare,14,0.0,9.55,0.0,0.0,5,8.89895952373782
2166,3,1,1,bare,14,0.0,9.55,0.0,0.0,6,8.965577564086182
2167,3,1,1,bare,14,0.0,9.55,0.0,0.0,7,8.99999999999999
2168,3,1,1,bare,14,0.0,9.55,0.0,0.0,8,9.80423359406485
2169,3,1,1,bare,14,0.0,9.55,0.0,0.0,9,9.835447937450539
2170,3,1,1,bare,14,0.0,9.55,0.0,0.0,10,9.896526178149012
2171,3,1,1,bare,14,0.0,9.55,0.0,0.0,11,9.912135827306392
2172,3,1,1,bare,14,0.0,9.55,0.0,0.0,12,9.962344239528482
2173,3,1,1,bare,14,0.0,9.55,0.0,0.0,13,9.969500349234167
2174,3,1,1,bare,14,0.0,9.55,0.0,0.0,14,9.999999999999996
2175,3,1,1,bare,14,0.0,10.05,0.0,0.0,0,7.814880820004803
2176,3,1,1,bare,14,0.0,10.05,0.0,0.0,1,7.904711859604136
2177,3,1,1,bare,14,0.0,10.05,0.0,0.0,2,7.967415476405441
2178,3,1,1,bare,14,0.0,10.05,0.0,0.0,3,8.000000000000004
2179,3,1,1,bare,14,0.0,10.05,0.0,0.0,4,8.84045985322277
2180,3,1,1,bare,14,0.0,10.05,0.0,0.0,5,8.917252421678048
2181,3,1,1,bare,14,0.0,10.05,0.0,0.0,6,8.9716892905728
2182,3,1,1,bare,14,0.0,10.05,0.0,0.0,7,9.00000000000005
2183,3,1,1,bare,14,0.0,10.05,0.0,0.0,8,9.843352079305774
2184,3,1,1,bare,14,0.0,10.05,0.0,0.0,9,9.87214570114844
2185,3,1,1,bare,14,0.0,10.05,0.0,0.0,10,9.916563866579997
2186,3,1,1,bare,14,0.0,10.05,0.0,0.0,11,9.930663686015244
2187,3,1,1,bare,14,0.0,10.05,0.0,0.0,12,9.969144553670231
2188,3,1,1,bare,14,0.0,10.05,0.0,0.0,13,9.975676348317855
2189,3,1,1,bare,14,0.0,10.05,0.0,0.0,14,10.000000000000028
2190,3,1,1,bare,14,0.0,10.55,0.0,0.0,0,7.8473522171481145
2191,3,1,1,bare,14,0.0,10.55,0.0,0.0,1,7.921269737663678
2192,3,1,1,bare,14,0.0,10.55,0.0,0.0,2,7.9729459017213635
2193,3,1,1,bare,14,0.0,10.55,0.0,0.0,3,8.000000000000005
2194,3,1,1,bare,14,0.0,10.55,0.0,0.0,4,8.873189242901725
2195,3,1,1,bare,14,0.0,10.55,0.0,0.0,5,8.933902179434776
2196,3,1,1,bare,14,0.0,10.55,0.0,0.0,6,8.977241685937123
2197,3,1,1,bare,14,0.0,10.55,0.0,0.0,7,9.0
2198,3,1,1,bare,14,0.0,10.55,0.0,0.0,8,9.878886522500533
2199,3,1,1,bare,14,0.0,10.55,0.0,0.0,9,9.90565432635399
2200,3,1,1,bare,14,0.0,10.55,0.0,0.0,10,9.934768854622465
2201,3,1,1,bare,14,0.0,10.55,0.0,0.0,11,9.947553932075236
2202,3,1,1,bare,14,0.0,10.55,0.0,0.0,12,9.975377531079104
2203,3,1,1,bare,14,0.0,10.55,0.0,0.0,13,9.981309318639571
2204,3,1,1,bare,14,0.0,10.55,0.0,0.0,14,10.000000000000018
2205,3,1,1,bare,14,0.0,11.05,0.0,0.0,0,7.877091331054841
2206,3,1,1,bare,14,0.0,11.05,0.0,0.0,1,7.9364027957722785
2207,3,1,1,bare,14,0.0,11.05,0.0,0.0,2,7.977991082801901
2208,3,1,1,bare,14,0.0,11.05,0.0,0.0,3,7.9999999999999725
2209,3,1,1,bare,14,0.0,11.05,0.0,0.0,4,8.903147092115407
2210,3,1,1,bare,14,0.0,11.05,0.0,0.0,5,8.9491156655924
2211,3,1,1,bare,14,0.0,11.05,0.0,0.0,6,8.982308771344506
2212,3,1,1,bare,14,0.0,11.05,0.0,0.0,7,8.999999999999988
